ATALANTA;TORINO;2;0;FALSE
BOLOGNA;SAMPDORIA;2;2;FALSE
CATANIA;INTER;0;3;FALSE
CHIEVO;NAPOLI;2;4;FALSE
GENOA;FIORENTINA;2;5;FALSE
JUVENTUS;LAZIO;4;1;FALSE
MILAN;CAGLIARI;3;1;FALSE
ROMA;VERONA;3;0;FALSE
SASSUOLO;LIVORNO;1;4;FALSE
UDINESE;PARMA;3;1;FALSE
