ATALANTA;NAPOLI;1;0;FALSE
CAGLIARI;SIENA;4;2;FALSE
CHIEVO;PESCARA;2;0;FALSE
GENOA;FIORENTINA;0;1;FALSE
INTER;SAMPDORIA;3;2;FALSE
JUVENTUS;BOLOGNA;2;1;FALSE
LAZIO;TORINO;1;1;FALSE
PALERMO;MILAN;2;2;FALSE
PARMA;ROMA;3;2;FALSE
UDINESE;CATANIA;2;2;FALSE
