BOLOGNA;UDINESE;1;1;FALSE
CATANIA;LAZIO;4;0;FALSE
FIORENTINA;CAGLIARI;4;1;FALSE
JUVENTUS;INTER;1;3;FALSE
MILAN;CHIEVO;5;1;FALSE
NAPOLI;TORINO;1;1;FALSE
PESCARA;PARMA;2;0;FALSE
ROMA;PALERMO;4;1;FALSE
SAMPDORIA;ATALANTA;1;2;FALSE
SIENA;GENOA;1;0;FALSE
