PARMA;CATANIA;0;0;TRUE
SAMPDORIA;CHIEVO;0;0;TRUE
BOLOGNA;FIORENTINA;0;0;TRUE
PALERMO;GENOA;0;0;TRUE
INTER;MILAN;0;0;TRUE
UDINESE;NAPOLI;0;0;TRUE
LAZIO;PESCARA;0;0;TRUE
ATALANTA;ROMA;0;0;TRUE
JUVENTUS;SIENA;0;0;TRUE
CAGLIARI;TORINO;0;0;TRUE
