TORINO;CATANIA;0;0;TRUE
ATALANTA;CHIEVO;0;0;TRUE
PESCARA;FIORENTINA;0;0;TRUE
BOLOGNA;GENOA;0;0;TRUE
SAMPDORIA;JUVENTUS;0;0;TRUE
CAGLIARI;LAZIO;0;0;TRUE
SIENA;MILAN;0;0;TRUE
ROMA;NAPOLI;0;0;TRUE
PALERMO;PARMA;0;0;TRUE
INTER;UDINESE;0;0;TRUE
