CATANIA;TORINO;0;0;TRUE
CHIEVO;ATALANTA;0;0;TRUE
FIORENTINA;PESCARA;0;0;TRUE
GENOA;BOLOGNA;0;0;TRUE
JUVENTUS;SAMPDORIA;0;0;TRUE
LAZIO;CAGLIARI;0;0;TRUE
MILAN;SIENA;0;0;TRUE
NAPOLI;ROMA;0;0;TRUE
PARMA;PALERMO;0;0;TRUE
UDINESE;INTER;0;0;TRUE
