ATALANTA;TORINO;0;0;TRUE
BOLOGNA;CATANIA;0;0;TRUE
CAGLIARI;PESCARA;0;0;TRUE
INTER;FIORENTINA;0;0;TRUE
JUVENTUS;ROMA;0;0;TRUE
LAZIO;SIENA;0;0;TRUE
PALERMO;CHIEVO;0;0;TRUE
PARMA;MILAN;0;0;TRUE
SAMPDORIA;NAPOLI;0;0;TRUE
UDINESE;GENOA;0;0;TRUE
