CATANIA;SIENA;0;0;FALSE
CESENA;NAPOLI;1;3;FALSE
CHIEVO;NOVARA;2;2;FALSE
FIORENTINA;BOLOGNA;2;0;FALSE
GENOA;ATALANTA;2;2;FALSE
JUVENTUS;PARMA;4;1;FALSE
LECCE;UDINESE;0;2;FALSE
MILAN;LAZIO;2;2;FALSE
PALERMO;INTER;4;3;FALSE
ROMA;CAGLIARI;1;2;FALSE
